file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/utils/comparator/__test__/Comparator.test.js,Conditional Test Logic,"{'line': 27, 'column': 6, 'index': 1178}","  25 |   it('should compare with custom comparator function', () => {
> 89 |     expect(complexNumber3.im).toBe(23);
     |                                   ^ Magic Number
  90 |
  91 |     expect(complexNumber4.re).toBe(-11);
  92 |     expect(complexNumber4.im).toBe(23);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 92, 'column': 35, 'index': 3167}","  90 |
  91 |     expect(complexNumber4.re).toBe(-11);
> 92 |     expect(complexNumber4.im).toBe(23);
     |                                   ^ Magic Number
  93 |
  94 |     expect(complexNumber5.re).toBe(15);
  95 |     expect(complexNumber5.im).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 94, 'column': 35, 'index': 3208}","  92 |     expect(complexNumber4.im).toBe(23);
  93 |
> 94 |     expect(complexNumber5.re).toBe(15);
     |                                   ^ Magic Number
  95 |     expect(complexNumber5.im).toBe(10);
  96 |   });
  97 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 95, 'column': 35, 'index': 3248}","  93 |
  94 |     expect(complexNumber5.re).toBe(15);
> 95 |     expect(complexNumber5.im).toBe(10);
     |                                   ^ Magic Number
  96 |   });
  97 |
  98 |   it('should multiply complex numbers by themselves', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 103, 'column': 27, 'index': 3472}","  101 |     const result = complexNumber.multiply(complexNumber);
  102 |
> 103 |     expect(result.re).toBe(0);
      |                           ^ Magic Number
  104 |     expect(result.im).toBe(2);
  105 |   });
  106 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 104, 'column': 27, 'index': 3503}","  102 |
  103 |     expect(result.re).toBe(0);
> 104 |     expect(result.im).toBe(2);
      |                           ^ Magic Number
  105 |   });
  106 |
  107 |   it('should calculate i in power of two', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 113, 'column': 27, 'index': 3747}","  111 |
  112 |     expect(result.re).toBe(-1);
> 113 |     expect(result.im).toBe(0);
      |                           ^ Magic Number
  114 |   });
  115 |
  116 |   it('should divide complex numbers', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 126, 'column': 35, 'index': 4180}","  124 |     expect(complexNumber3.im).toBe(22 / 41);
  125 |
> 126 |     expect(complexNumber4.re).toBe(1);
      |                                   ^ Magic Number
  127 |     expect(complexNumber4.im).toBe(1.5);
  128 |   });
  129 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 127, 'column': 35, 'index': 4219}","  125 |
  126 |     expect(complexNumber4.re).toBe(1);
> 127 |     expect(complexNumber4.im).toBe(1.5);
      |                                   ^ Magic Number
  128 |   });
  129 |
  130 |   it('should return complex number in polar form', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 134, 'column': 58, 'index': 4567}","  132 |     expect(complexNumber1.getPolarForm().radius).toBe(Math.sqrt((3 ** 2) + (3 ** 2)));
  133 |     expect(complexNumber1.getPolarForm().phase).toBe(Math.PI / 4);
> 134 |     expect(complexNumber1.getPolarForm(false).phase).toBe(45);
      |                                                          ^ Magic Number
  135 |
  136 |     const complexNumber2 = new ComplexNumber({ re: -3, im: 3 });
  137 |     expect(complexNumber2.getPolarForm().radius).toBe(Math.sqrt((3 ** 2) + (3 ** 2)));"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 139, 'column': 58, 'index': 4856}","  137 |     expect(complexNumber2.getPolarForm().radius).toBe(Math.sqrt((3 ** 2) + (3 ** 2)));
  138 |     expect(complexNumber2.getPolarForm().phase).toBe(3 * (Math.PI / 4));
> 139 |     expect(complexNumber2.getPolarForm(false).phase).toBe(135);
      |                                                          ^ Magic Number
  140 |
  141 |     const complexNumber3 = new ComplexNumber({ re: -3, im: -3 });
  142 |     expect(complexNumber3.getPolarForm().radius).toBe(Math.sqrt((3 ** 2) + (3 ** 2)));"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 152, 'column': 61, 'index': 5572}","  150 |
  151 |     const complexNumber5 = new ComplexNumber({ re: 5, im: 7 });
> 152 |     expect(complexNumber5.getPolarForm().radius).toBeCloseTo(8.60);
      |                                                             ^ Magic Number
  153 |     expect(complexNumber5.getPolarForm().phase).toBeCloseTo(0.95);
  154 |     expect(complexNumber5.getPolarForm(false).phase).toBeCloseTo(54.46);
  155 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 153, 'column': 60, 'index': 5639}","  151 |     const complexNumber5 = new ComplexNumber({ re: 5, im: 7 });
  152 |     expect(complexNumber5.getPolarForm().radius).toBeCloseTo(8.60);
> 153 |     expect(complexNumber5.getPolarForm().phase).toBeCloseTo(0.95);
      |                                                            ^ Magic Number
  154 |     expect(complexNumber5.getPolarForm(false).phase).toBeCloseTo(54.46);
  155 |
  156 |     const complexNumber6 = new ComplexNumber({ re: 0, im: 0.25 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 154, 'column': 65, 'index': 5711}","  152 |     expect(complexNumber5.getPolarForm().radius).toBeCloseTo(8.60);
  153 |     expect(complexNumber5.getPolarForm().phase).toBeCloseTo(0.95);
> 154 |     expect(complexNumber5.getPolarForm(false).phase).toBeCloseTo(54.46);
      |                                                                 ^ Magic Number
  155 |
  156 |     const complexNumber6 = new ComplexNumber({ re: 0, im: 0.25 });
  157 |     expect(complexNumber6.getPolarForm().radius).toBeCloseTo(0.25);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 157, 'column': 61, 'index': 5848}","  155 |
  156 |     const complexNumber6 = new ComplexNumber({ re: 0, im: 0.25 });
> 157 |     expect(complexNumber6.getPolarForm().radius).toBeCloseTo(0.25);
      |                                                             ^ Magic Number
  158 |     expect(complexNumber6.getPolarForm().phase).toBeCloseTo(1.57);
  159 |     expect(complexNumber6.getPolarForm(false).phase).toBeCloseTo(90);
  160 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 158, 'column': 60, 'index': 5915}","  156 |     const complexNumber6 = new ComplexNumber({ re: 0, im: 0.25 });
  157 |     expect(complexNumber6.getPolarForm().radius).toBeCloseTo(0.25);
> 158 |     expect(complexNumber6.getPolarForm().phase).toBeCloseTo(1.57);
      |                                                            ^ Magic Number
  159 |     expect(complexNumber6.getPolarForm(false).phase).toBeCloseTo(90);
  160 |
  161 |     const complexNumber7 = new ComplexNumber({ re: 0, im: -0.25 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 159, 'column': 65, 'index': 5987}","  157 |     expect(complexNumber6.getPolarForm().radius).toBeCloseTo(0.25);
  158 |     expect(complexNumber6.getPolarForm().phase).toBeCloseTo(1.57);
> 159 |     expect(complexNumber6.getPolarForm(false).phase).toBeCloseTo(90);
      |                                                                 ^ Magic Number
  160 |
  161 |     const complexNumber7 = new ComplexNumber({ re: 0, im: -0.25 });
  162 |     expect(complexNumber7.getPolarForm().radius).toBeCloseTo(0.25);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 162, 'column': 61, 'index': 6122}","  160 |
  161 |     const complexNumber7 = new ComplexNumber({ re: 0, im: -0.25 });
> 162 |     expect(complexNumber7.getPolarForm().radius).toBeCloseTo(0.25);
      |                                                             ^ Magic Number
  163 |     expect(complexNumber7.getPolarForm().phase).toBeCloseTo(-1.57);
  164 |     expect(complexNumber7.getPolarForm(false).phase).toBeCloseTo(-90);
  165 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 167, 'column': 61, 'index': 6378}","  165 |
  166 |     const complexNumber8 = new ComplexNumber();
> 167 |     expect(complexNumber8.getPolarForm().radius).toBeCloseTo(0);
      |                                                             ^ Magic Number
  168 |     expect(complexNumber8.getPolarForm().phase).toBeCloseTo(0);
  169 |     expect(complexNumber8.getPolarForm(false).phase).toBeCloseTo(0);
  170 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 168, 'column': 60, 'index': 6442}","  166 |     const complexNumber8 = new ComplexNumber();
  167 |     expect(complexNumber8.getPolarForm().radius).toBeCloseTo(0);
> 168 |     expect(complexNumber8.getPolarForm().phase).toBeCloseTo(0);
      |                                                            ^ Magic Number
  169 |     expect(complexNumber8.getPolarForm(false).phase).toBeCloseTo(0);
  170 |
  171 |     const complexNumber9 = new ComplexNumber({ re: -0.25, im: 0 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 169, 'column': 65, 'index': 6511}","  167 |     expect(complexNumber8.getPolarForm().radius).toBeCloseTo(0);
  168 |     expect(complexNumber8.getPolarForm().phase).toBeCloseTo(0);
> 169 |     expect(complexNumber8.getPolarForm(false).phase).toBeCloseTo(0);
      |                                                                 ^ Magic Number
  170 |
  171 |     const complexNumber9 = new ComplexNumber({ re: -0.25, im: 0 });
  172 |     expect(complexNumber9.getPolarForm().radius).toBeCloseTo(0.25);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 172, 'column': 61, 'index': 6645}","  170 |
  171 |     const complexNumber9 = new ComplexNumber({ re: -0.25, im: 0 });
> 172 |     expect(complexNumber9.getPolarForm().radius).toBeCloseTo(0.25);
      |                                                             ^ Magic Number
  173 |     expect(complexNumber9.getPolarForm().phase).toBeCloseTo(Math.PI);
  174 |     expect(complexNumber9.getPolarForm(false).phase).toBeCloseTo(180);
  175 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 174, 'column': 65, 'index': 6787}","  172 |     expect(complexNumber9.getPolarForm().radius).toBeCloseTo(0.25);
  173 |     expect(complexNumber9.getPolarForm().phase).toBeCloseTo(Math.PI);
> 174 |     expect(complexNumber9.getPolarForm(false).phase).toBeCloseTo(180);
      |                                                                 ^ Magic Number
  175 |
  176 |     const complexNumber10 = new ComplexNumber({ re: 0.25, im: 0 });
  177 |     expect(complexNumber10.getPolarForm().radius).toBeCloseTo(0.25);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 177, 'column': 62, 'index': 6924}","  175 |
  176 |     const complexNumber10 = new ComplexNumber({ re: 0.25, im: 0 });
> 177 |     expect(complexNumber10.getPolarForm().radius).toBeCloseTo(0.25);
      |                                                              ^ Magic Number
  178 |     expect(complexNumber10.getPolarForm().phase).toBeCloseTo(0);
  179 |     expect(complexNumber10.getPolarForm(false).phase).toBeCloseTo(0);
  180 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 178, 'column': 61, 'index': 6992}","  176 |     const complexNumber10 = new ComplexNumber({ re: 0.25, im: 0 });
  177 |     expect(complexNumber10.getPolarForm().radius).toBeCloseTo(0.25);
> 178 |     expect(complexNumber10.getPolarForm().phase).toBeCloseTo(0);
      |                                                             ^ Magic Number
  179 |     expect(complexNumber10.getPolarForm(false).phase).toBeCloseTo(0);
  180 |   });
  181 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/complex-number/__test__/ComplexNumber.test.js,Magic Number,"{'line': 179, 'column': 66, 'index': 7062}","  177 |     expect(complexNumber10.getPolarForm().radius).toBeCloseTo(0.25);
  178 |     expect(complexNumber10.getPolarForm().phase).toBeCloseTo(0);
> 179 |     expect(complexNumber10.getPolarForm(false).phase).toBeCloseTo(0);
      |                                                                  ^ Magic Number
  180 |   });
  181 | });
  182 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 6, 'column': 36, 'index': 178}","  4 |   it('should update bit at specific position', () => {
  5 |     // 1 = 0b0001
> 6 |     expect(updateBit(1, 0, 1)).toBe(1);
    |                                    ^ Magic Number
  7 |     expect(updateBit(1, 0, 0)).toBe(0);
  8 |     expect(updateBit(1, 1, 1)).toBe(3);
  9 |     expect(updateBit(1, 2, 1)).toBe(5);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 7, 'column': 36, 'index': 218}","   5 |     // 1 = 0b0001
   6 |     expect(updateBit(1, 0, 1)).toBe(1);
>  7 |     expect(updateBit(1, 0, 0)).toBe(0);
     |                                    ^ Magic Number
   8 |     expect(updateBit(1, 1, 1)).toBe(3);
   9 |     expect(updateBit(1, 2, 1)).toBe(5);
  10 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 8, 'column': 36, 'index': 258}","   6 |     expect(updateBit(1, 0, 1)).toBe(1);
   7 |     expect(updateBit(1, 0, 0)).toBe(0);
>  8 |     expect(updateBit(1, 1, 1)).toBe(3);
     |                                    ^ Magic Number
   9 |     expect(updateBit(1, 2, 1)).toBe(5);
  10 |
  11 |     // 10 = 0b1010"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 9, 'column': 36, 'index': 298}","   7 |     expect(updateBit(1, 0, 0)).toBe(0);
   8 |     expect(updateBit(1, 1, 1)).toBe(3);
>  9 |     expect(updateBit(1, 2, 1)).toBe(5);
     |                                    ^ Magic Number
  10 |
  11 |     // 10 = 0b1010
  12 |     expect(updateBit(10, 0, 1)).toBe(11);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 12, 'column': 37, 'index': 359}","  10 |
  11 |     // 10 = 0b1010
> 12 |     expect(updateBit(10, 0, 1)).toBe(11);
     |                                     ^ Magic Number
  13 |     expect(updateBit(10, 0, 0)).toBe(10);
  14 |     expect(updateBit(10, 1, 1)).toBe(10);
  15 |     expect(updateBit(10, 1, 0)).toBe(8);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 13, 'column': 37, 'index': 401}","  11 |     // 10 = 0b1010
  12 |     expect(updateBit(10, 0, 1)).toBe(11);
> 13 |     expect(updateBit(10, 0, 0)).toBe(10);
     |                                     ^ Magic Number
  14 |     expect(updateBit(10, 1, 1)).toBe(10);
  15 |     expect(updateBit(10, 1, 0)).toBe(8);
  16 |     expect(updateBit(10, 2, 1)).toBe(14);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 14, 'column': 37, 'index': 443}","  12 |     expect(updateBit(10, 0, 1)).toBe(11);
  13 |     expect(updateBit(10, 0, 0)).toBe(10);
> 14 |     expect(updateBit(10, 1, 1)).toBe(10);
     |                                     ^ Magic Number
  15 |     expect(updateBit(10, 1, 0)).toBe(8);
  16 |     expect(updateBit(10, 2, 1)).toBe(14);
  17 |     expect(updateBit(10, 2, 0)).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 15, 'column': 37, 'index': 485}","  13 |     expect(updateBit(10, 0, 0)).toBe(10);
  14 |     expect(updateBit(10, 1, 1)).toBe(10);
> 15 |     expect(updateBit(10, 1, 0)).toBe(8);
     |                                     ^ Magic Number
  16 |     expect(updateBit(10, 2, 1)).toBe(14);
  17 |     expect(updateBit(10, 2, 0)).toBe(10);
  18 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 16, 'column': 37, 'index': 526}","  14 |     expect(updateBit(10, 1, 1)).toBe(10);
  15 |     expect(updateBit(10, 1, 0)).toBe(8);
> 16 |     expect(updateBit(10, 2, 1)).toBe(14);
     |                                     ^ Magic Number
  17 |     expect(updateBit(10, 2, 0)).toBe(10);
  18 |   });
  19 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/updateBit.test.js,Magic Number,"{'line': 17, 'column': 37, 'index': 568}","  15 |     expect(updateBit(10, 1, 0)).toBe(8);
  16 |     expect(updateBit(10, 2, 1)).toBe(14);
> 17 |     expect(updateBit(10, 2, 0)).toBe(10);
     |                                     ^ Magic Number
  18 |   });
  19 | });
  20 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/switchSign.test.js,Magic Number,"{'line': 5, 'column': 31, 'index': 187}","  3 | describe('switchSign', () => {
  4 |   it('should switch the sign of the number using twos complement approach', () => {
> 5 |     expect(switchSign(0)).toBe(0);
    |                               ^ Magic Number
  6 |     expect(switchSign(1)).toBe(-1);
  7 |     expect(switchSign(-1)).toBe(1);
  8 |     expect(switchSign(32)).toBe(-32);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/switchSign.test.js,Magic Number,"{'line': 7, 'column': 32, 'index': 259}","   5 |     expect(switchSign(0)).toBe(0);
   6 |     expect(switchSign(1)).toBe(-1);
>  7 |     expect(switchSign(-1)).toBe(1);
     |                                ^ Magic Number
   8 |     expect(switchSign(32)).toBe(-32);
   9 |     expect(switchSign(-32)).toBe(32);
  10 |     expect(switchSign(23)).toBe(-23);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/switchSign.test.js,Magic Number,"{'line': 9, 'column': 33, 'index': 334}","   7 |     expect(switchSign(-1)).toBe(1);
   8 |     expect(switchSign(32)).toBe(-32);
>  9 |     expect(switchSign(-32)).toBe(32);
     |                                 ^ Magic Number
  10 |     expect(switchSign(23)).toBe(-23);
  11 |     expect(switchSign(-23)).toBe(23);
  12 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/switchSign.test.js,Magic Number,"{'line': 11, 'column': 33, 'index': 410}","   9 |     expect(switchSign(-32)).toBe(32);
  10 |     expect(switchSign(23)).toBe(-23);
> 11 |     expect(switchSign(-23)).toBe(23);
     |                                 ^ Magic Number
  12 |   });
  13 | });
  14 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/setBit.test.js,Magic Number,"{'line': 6, 'column': 30, 'index': 160}","  4 |   it('should set bit at specific position', () => {
  5 |     // 1 = 0b0001
> 6 |     expect(setBit(1, 0)).toBe(1);
    |                              ^ Magic Number
  7 |     expect(setBit(1, 1)).toBe(3);
  8 |     expect(setBit(1, 2)).toBe(5);
  9 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/setBit.test.js,Magic Number,"{'line': 7, 'column': 30, 'index': 194}","   5 |     // 1 = 0b0001
   6 |     expect(setBit(1, 0)).toBe(1);
>  7 |     expect(setBit(1, 1)).toBe(3);
     |                              ^ Magic Number
   8 |     expect(setBit(1, 2)).toBe(5);
   9 |
  10 |     // 10 = 0b1010"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/setBit.test.js,Magic Number,"{'line': 8, 'column': 30, 'index': 228}","   6 |     expect(setBit(1, 0)).toBe(1);
   7 |     expect(setBit(1, 1)).toBe(3);
>  8 |     expect(setBit(1, 2)).toBe(5);
     |                              ^ Magic Number
   9 |
  10 |     // 10 = 0b1010
  11 |     expect(setBit(10, 0)).toBe(11);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/setBit.test.js,Magic Number,"{'line': 11, 'column': 31, 'index': 283}","   9 |
  10 |     // 10 = 0b1010
> 11 |     expect(setBit(10, 0)).toBe(11);
     |                               ^ Magic Number
  12 |     expect(setBit(10, 1)).toBe(10);
  13 |     expect(setBit(10, 2)).toBe(14);
  14 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/setBit.test.js,Magic Number,"{'line': 12, 'column': 31, 'index': 319}","  10 |     // 10 = 0b1010
  11 |     expect(setBit(10, 0)).toBe(11);
> 12 |     expect(setBit(10, 1)).toBe(10);
     |                               ^ Magic Number
  13 |     expect(setBit(10, 2)).toBe(14);
  14 |   });
  15 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/setBit.test.js,Magic Number,"{'line': 13, 'column': 31, 'index': 355}","  11 |     expect(setBit(10, 0)).toBe(11);
  12 |     expect(setBit(10, 1)).toBe(10);
> 13 |     expect(setBit(10, 2)).toBe(14);
     |                               ^ Magic Number
  14 |   });
  15 | });
  16 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 5, 'column': 40, 'index': 183}","  3 | describe('multiplyUnsigned', () => {
  4 |   it('should multiply two unsigned numbers', () => {
> 5 |     expect(multiplyUnsigned(0, 2)).toBe(0);
    |                                        ^ Magic Number
  6 |     expect(multiplyUnsigned(2, 0)).toBe(0);
  7 |     expect(multiplyUnsigned(1, 1)).toBe(1);
  8 |     expect(multiplyUnsigned(1, 2)).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 6, 'column': 40, 'index': 227}","  4 |   it('should multiply two unsigned numbers', () => {
  5 |     expect(multiplyUnsigned(0, 2)).toBe(0);
> 6 |     expect(multiplyUnsigned(2, 0)).toBe(0);
    |                                        ^ Magic Number
  7 |     expect(multiplyUnsigned(1, 1)).toBe(1);
  8 |     expect(multiplyUnsigned(1, 2)).toBe(2);
  9 |     expect(multiplyUnsigned(2, 7)).toBe(14);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 7, 'column': 40, 'index': 271}","   5 |     expect(multiplyUnsigned(0, 2)).toBe(0);
   6 |     expect(multiplyUnsigned(2, 0)).toBe(0);
>  7 |     expect(multiplyUnsigned(1, 1)).toBe(1);
     |                                        ^ Magic Number
   8 |     expect(multiplyUnsigned(1, 2)).toBe(2);
   9 |     expect(multiplyUnsigned(2, 7)).toBe(14);
  10 |     expect(multiplyUnsigned(7, 2)).toBe(14);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 8, 'column': 40, 'index': 315}","   6 |     expect(multiplyUnsigned(2, 0)).toBe(0);
   7 |     expect(multiplyUnsigned(1, 1)).toBe(1);
>  8 |     expect(multiplyUnsigned(1, 2)).toBe(2);
     |                                        ^ Magic Number
   9 |     expect(multiplyUnsigned(2, 7)).toBe(14);
  10 |     expect(multiplyUnsigned(7, 2)).toBe(14);
  11 |     expect(multiplyUnsigned(30, 2)).toBe(60);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 9, 'column': 40, 'index': 359}","   7 |     expect(multiplyUnsigned(1, 1)).toBe(1);
   8 |     expect(multiplyUnsigned(1, 2)).toBe(2);
>  9 |     expect(multiplyUnsigned(2, 7)).toBe(14);
     |                                        ^ Magic Number
  10 |     expect(multiplyUnsigned(7, 2)).toBe(14);
  11 |     expect(multiplyUnsigned(30, 2)).toBe(60);
  12 |     expect(multiplyUnsigned(17, 34)).toBe(578);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 10, 'column': 40, 'index': 404}","   8 |     expect(multiplyUnsigned(1, 2)).toBe(2);
   9 |     expect(multiplyUnsigned(2, 7)).toBe(14);
> 10 |     expect(multiplyUnsigned(7, 2)).toBe(14);
     |                                        ^ Magic Number
  11 |     expect(multiplyUnsigned(30, 2)).toBe(60);
  12 |     expect(multiplyUnsigned(17, 34)).toBe(578);
  13 |     expect(multiplyUnsigned(170, 2340)).toBe(397800);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 11, 'column': 41, 'index': 450}","   9 |     expect(multiplyUnsigned(2, 7)).toBe(14);
  10 |     expect(multiplyUnsigned(7, 2)).toBe(14);
> 11 |     expect(multiplyUnsigned(30, 2)).toBe(60);
     |                                         ^ Magic Number
  12 |     expect(multiplyUnsigned(17, 34)).toBe(578);
  13 |     expect(multiplyUnsigned(170, 2340)).toBe(397800);
  14 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/algorithms/math/bits/__test__/multiplyUnsigned.test.js,Magic Number,"{'line': 12, 'column': 42, 'index': 497}","  10 |     expect(multiplyUnsigned(7, 2)).toBe(14);
  11 |     expect(multiplyUnsigned(30, 2)).toBe(60);
> 12 |     expect(multiplyUnsigned(17, 34)).toBe(578);
     |                                          ^ Magic Number
  13 |     expect(multiplyUnsigned(170, 2340)).toBe(397800);
  14 |   });
  15 | });"
